203055086	70121	1502	ID:130065. Офис 73.80кв.м. Офис с отделкой. Открытая планировка openspace с возможностью возведения перегородок. Панорамный вид на Москва-реку, Воробьевы горы и башни Сити.. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Башня "Федерация"  комплекс из двух небоскрёбов (62 и 97 этажей) на едином стилобате. Проект разработан Сергеем Чобаном совместно с немецким архитектором Питером Швегером. В настоящее время башня Восток самое высокое здание в Европе  374 метра. Трехгранные современные здания можно считать эталоном архитектурной элегантности. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа. Башня Федерация  главное здание страны. . Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-03-11	2019-04-10	2019-04-10	commercial	rent	published	rur	249075	3375	43	73.80	paid	involved	true	false
204972478	5503		ID:423850. Офис 217.80кв.м. Офис разделен на 4 отдельных кабинета, а так-же имеет собственную мини-кухню.. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Эта башня появилась самой первой, сразу после строительства моста Багратион. И ее архитектором стал Борис Тхор, тот самый, которому принадлежала идея Сити. Для своего времени и мост, и башня были посланниками футуристической архитектуры. Офисный небоскреб, находящийся в нескольких километрах от Кремля, с великолепной транспортной развязкой привлекает к себе внимание представителей бизнеса. Высота здания 106 метров, всего 36 этажей. В составе комплекса офисы, торговые помещения и машиноместа.. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-04-09	2019-04-15	2019-04-15	commercial	rent	published	rur	566280	2600	3	217.80	top3	involved	true	false
204972476	5779	2665	ID:805734. Офис 200.00кв.м. Офис с отделкой состоит из светлого опенспейса, 3х изолированных кабинетов, санузел. Есть отдельная оборудованная серверная с 19-ти дюймовым шкафом. Напольное покрытие - ковролин. Вид на Афимолл и башни. . Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. "Город столиц" - четвертое по величине строение на территории Европы, состоящее из двух башен. Архитектура каждой из них впечатляет: дома состоят из блоков, которые смещены относительно друг друга. Комплекс состоит из двух башен апартаментов Москва и Санкт-Петербург 76 и 69 этажей соответсвенно. А также офисный 19-ти этажный стилобат. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-04-09	2019-04-15	2019-04-15	commercial	rent	published	rur	666667	3334	5	200.00	top3	involved	true	false
204560825	57423	5822	ID:278013. Офис 61.10кв.м. Офис без отделки и мебели в многофункциональном развивающемся комплексе IQ-квартал. Офисное помещение в состоянии Shell&Core. Планировкой предусмотрены: открытая зона openspace, кухня, возможность установки ресепшна и гардеробной, собственный сан. узел в блоке. Возможно зонирование пространства с помощью стеклянных перегородок. Панорамное остекление с видами на ТТК, Филевский парк и башни Сити.. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Для отделки фасадов ЖК "IQ-квартал" использованы дорогие качественные материалы, созданию современного образа здания, идеально вписывающегося в архитектуру района "Москва-сити", способствует сплошное тонированное остекление с фрагментарными вставками вентиляционных фасадов. Это ещё один, уже третий проект NBBJ East LCC в Москва-сити. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа.. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-04-03	2019-04-10	2019-04-10	commercial	rent	published	rur	254583	4167	19	61.10	paid	involved	true	false
205307910	5779	2665	ID:515223. Офис 857.00кв.м. Офисное пространство с отделкой и мебелью. Планировкой предусмотрено 17 кабинетов, две переговорные комнаты, openspace для сотрудников компании, собственная серверная, ресепшн, зона кофе-поинта с мини-кухней и 3 сан. узла. Помещение с отличными видовыми характеристиками. Панорамное остекление открывает взору виды на Москву-реку, Живописный мост Багратион и Воробьевы горы.. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. "Город столиц" - четвертое по величине строение на территории Европы, состоящее из двух башен. Архитектура каждой из них впечатляет: дома состоят из блоков, которые смещены относительно друг друга. Комплекс состоит из двух башен апартаментов Москва и Санкт-Петербург 76 и 69 этажей соответсвенно. А также офисный 19-ти этажный стилобат. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-04-15	2019-04-15	2019-04-15	commercial	rent	published	rur	3499417	4084	13	857.00	top3	involved	true	false
204560828	57423	5822	ID:498278. Офис 62.10кв.м. Офис без отделки и мебели в многофункциональном развивающемся комплексе IQ-квартал. Офисное помещение в состоянии Shell&Core. Планировкой предусмотрены: открытая зона openspace, кухня, возможность установки ресепшна и гардеробной, собственный сан. узел в блоке. Возможно зонирование пространства с помощью стеклянных перегородок. Панорамное остекление с видами на ТТК, Филевский парк и башни Сити.. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Для отделки фасадов ЖК "IQ-квартал" использованы дорогие качественные материалы, созданию современного образа здания, идеально вписывающегося в архитектуру района "Москва-сити", способствует сплошное тонированное остекление с фрагментарными вставками вентиляционных фасадов. Это ещё один, уже третий проект NBBJ East LCC в Москва-сити. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа.. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-04-03	2019-04-10	2019-04-10	commercial	rent	published	rur	258750	4167	19	62.10	paid	involved	true	false
192246652	4784		"Помещения в торговой галереи комплекса Федерация (от -4 до 4 этажа), имеет хорошую проходимость: 15 000 человек в день. Пропускная способность обеспечивается сотрудниками крупных компаний, таких как ВТБ, Hundai glovis, Норникель, JTI и другими К 2018 году планируется увеличение человека потока в день до 24 000 человек. Помещение может быть реализовано под:
супермаркет, эко-маркет, кафе, ресторан, общепит, банк, салон красоты, модный бутик, ателье, винотеку, аптеку, магазин ювелирных украшений, цветы и т.д. Есть торговые островки и помещения. 
Торговая галерея соединена с башнями Меркурий, Евразия, а также с ТРЦ Афимолл Сити. 3 мин. от метро Выставочная и международная. 5 мин от МЦК Деловой центр. Оперативный показ в день обращения."	2018-08-21	2019-04-14	2019-04-14	commercial	rent	published	rur	50124521	175000	1	3437.11	top3	involved	true	true
203054279	4006	9780	ID:498851. Офис 6.00кв.м. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Лаконичная и при этом крайне необычная, не похожая ни на одно другое здание в мире "Империя" стала настоящим вызовом для архитектурного бюро NBBJ. Но вызов этот был принят с честью, и теперь башня является подлинным украшением делового квартала. Высота 239 м., всего 62 этажа. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа.. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-03-11	2019-04-15	2019-04-15	commercial	rent	published	rur	55000	9167	19	6.00	paid	involved	true	false
203150352	4006	9780	ID:510695. Офис 10.00кв.м. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Лаконичная и при этом крайне необычная, не похожая ни на одно другое здание в мире "Империя" стала настоящим вызовом для архитектурного бюро NBBJ. Но вызов этот был принят с честью, и теперь башня является подлинным украшением делового квартала. Высота 239 м., всего 62 этажа. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа.. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-03-12	2019-04-15	2019-04-15	commercial	rent	published	rur	80000	8000	19	10.00	paid	involved	true	false
203145218	4006	9780	ID:729944. Офис 12.00кв.м. Миниофис по системе все включено.. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Лаконичная и при этом крайне необычная, не похожая ни на одно другое здание в мире "Империя" стала настоящим вызовом для архитектурного бюро NBBJ. Но вызов этот был принят с честью, и теперь башня является подлинным украшением делового квартала. Высота 239 м., всего 62 этажа. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа.. Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-03-12	2019-04-15	2019-04-15	commercial	rent	published	rur	85000	7084	19	12.00	paid	involved	true	false
205018690	70121	1502	ID:470441. Офис 80.10кв.м. Небольшой офис в бетоне в самой высокой башне Европы на высоком этаже. . Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Башня "Федерация"  комплекс из двух небоскрёбов (62 и 97 этажей) на едином стилобате. Проект разработан Сергеем Чобаном совместно с немецким архитектором Питером Швегером. В настоящее время башня Восток самое высокое здание в Европе  374 метра. Трехгранные современные здания можно считать эталоном архитектурной элегантности. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа. Башня Федерация  главное здание страны. . Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону.	2019-04-10	2019-04-10	2019-04-10	commercial	rent	published	rur	267000	3334	71	80.10	paid	involved	true	false
203054706	70121	1502	"ID:391484. Торговое помещение 20.70кв.м. Лучшее предложение на -1 этаже торговой галереи комплекса Федерация, Москва-Сити. ОСТРОВОК У ЭСКАЛАТОРА! Самое проходимое место в Башне. Пропускная способность обеспечивается сотрудниками крупных компаний, таких как ВТБ, Hundai glovis, Норникель, JTI и другими К 2018 году планируется увеличение человека потока в день до 24 000 человек. Помещение может быть реализовано под:
эко-маркет, кафе, общепит, модный бутик, аптеку, магазин ювелирных украшений, цветы и т.д. Торговая галерея соединена с башнями Меркурий, Евразия, а также с ТРЦ Афимолл Сити. 3 мин. от метро Выставочная и международная. 5 мин от МЦК Деловой центр.. Ставка не включает переменную часть расходов. Для уточнения всей информации свяжитесь с нами по телефону. Башня ""Федерация""  комплекс из двух небоскрёбов (62 и 97 этажей) на едином стилобате. Проект разработан Сергеем Чобаном совместно с немецким архитектором Питером Швегером. В настоящее время башня Восток самое высокое здание в Европе  374 метра. Трехгранные современные здания можно считать эталоном архитектурной элегантности. В составе комплекса офисы, апартаменты, торговые помещения и машиноместа. Башня Федерация  главное здание страны. . Комплекс Москва-сити выбрали для себя более 700 компаний, среди них: Правительство Москвы, МЭР, Россельхозбанк, ВТБ, Сбербанк, JTI, Норникель, Уралкалий, Транснефть, Orange Group, Densu Aegis, Кортрос и многие другие Российские и иностранные компании. Объект актуален, для организации показа или уточнения подробностей свяжитесь с нами по телефону."	2019-03-11	2019-04-10	2019-04-10	commercial	rent	published	rur	267237	12910	-1	20.70	paid	involved	true	false
