9784	8679	12	Москва, переулок Печатников, 12
1361	5315	Корпус 13	Московская область, Солнечногорский район, сельское поселение Кутузовское, деревня Подолино, микрорайон Велтон Парк Новая Сходня, Беговая улица, 12
1362	5315	Корпус 14	Московская область, Солнечногорский район, сельское поселение Кутузовское, деревня Подолино, микрорайон Велтон Парк Новая Сходня, Беговая улица, 10
221	5316	Корпус 10	Москва, улица Народного Ополчения, 11
222	5316	Корпус 8	Москва, проспект Маршала Жукова, 39к6
223	5316	Дом 41	Москва, проспект Маршала Жукова, 41
2701	5316	Дом 37К2	Москва, проспект Маршала Жукова, 37к2
2702	5316	Дом 43к2	Москва, проспект Маршала Жукова, 43к2
2703	5316	Дом 43к3	Москва, проспект Маршала Жукова, 43к3
2704	5316	Корпус 16	Москва, Карамышевская набережная, 34
2705	5316	Корпус 17	Москва, Карамышевская набережная, 36
3777	5316	Корпус 15	Москва, улица Народного Ополчения, 3
8586	5316	Дом 43К5 (Корпус 9)	Москва, проспект Маршала Жукова, 43к5
8587	5316	Корпус 12.1	Москва, проспект Маршала Жукова, 39Ак2
8588	5316	Корпус 12.2	Москва, проспект Маршала Жукова, 39Ак1
40928	5316	Дом 2к1	Москва, улица Саляма Адиля, 2к1
2706	5317	Корпус 8	Москва, бульвар Генерала Карбышева, 13к2
8347	5317	Корпус 9	Москва, бульвар Генерала Карбышева, 15
10251	5317	Корпус 49/26	Москва, улица Маршала Тухачевского, 49
10427	5317	Корпус 41	Москва, улица Маршала Тухачевского, 41к1
100374	5317	Корпус 37/21	Москва, улица Маршала Тухачевского, 37/21
108210	5317	Корпус 7	Москва, бульвар Генерала Карбышева
4568	5318	Мирный	Москва, проспект Мира, 83
224	5319	Корпус 1	Московская область, Реутов, Носовихинское шоссе, 27
225	5319	Корпус 2	Московская область, Реутов, Носовихинское шоссе, 25
1609	5319	Корпус 3	Московская область, Реутов, Юбилейный проспект, 40
226	5320	корп. 1	Москва, 6-я Радиальная улица, вл7к1
227	5320	корп. 2	Москва, 6-я Радиальная улица, вл7к2
228	5320	корп. 3	Москва, 6-я Радиальная улица, вл7к3
229	5320	корп. 4	Москва, 6-я Радиальная улица, вл7к4
230	5320	корп. 7	Москва, 6-я Радиальная улица, 5к4
231	5320	корп. 8	Москва, 6-я Радиальная улица, 5к2
232	5320	корп. 9	Москва, 6-я Радиальная улица, 5к3
233	5320	корп. 10	Москва, 6-я Радиальная улица, 5к1
234	5320	корп 5.1	Москва, 6-я Радиальная улица, 3к2
235	5320	корп 5.3	Москва, 6-я Радиальная улица, 3к10
236	5320	корп 5.4	Москва, 6-я Радиальная улица, 3к6
237	5320	корп 5.5	Москва, 6-я Радиальная улица, 3к9
238	5320	корп 5.2	Москва, 6-я Радиальная улица, вл7к5/2
239	5320	корп. 11	Москва, 6-я Радиальная улица, вл7к11
240	5320	корп. 12	Москва, 6-я Радиальная улица, вл7к12
241	5321	корп. 5	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к5
242	5321	корп. 5а	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к5А
243	5321	корп. 5б	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к5Б
244	5321	корп. 5в	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к5В
245	5321	корп. 5г	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к5Г
246	5321	корп. 2	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к2
247	5321	корп. 2а	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к2А
248	5321	корп. 3	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к3
249	5321	корп. 4	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к4
250	5321	корп. 6	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к6
251	5321	корп. 1	Московская область, Одинцовский район, село Ромашково, Рублёвский проезд, 40к1
265	5322	Корпус 5	Москва, Мосфильмовская улица, 88к2с5
266	5322	Корпус 6	Москва, Мосфильмовская улица, 88к2с6
267	5322	Корпус 4	Москва, Мосфильмовская улица, 88к2с4
268	5322	Корпус 7	Москва, Мосфильмовская улица, 88к2с7
269	5322	Корпус 2	Москва, Мосфильмовская улица, 88к4с2
270	5322	Корпус 3	Москва, Мосфильмовская улица, 88к4с3
1423	5322	Корпус 1	Москва, Мосфильмовская улица, 88к4с1
2712	5322	Корпус 13	Москва, Мосфильмовская улица, 88к6
2713	5322	Корпус 14	Москва, Мосфильмовская улица, 88к14
4133	5323	У Патриарших	Москва, Малый Козихинский переулок, 11
2716	5324	57c1	Москва, Садовническая улица, 57с1
2719	5326	8	Москва, 2-я Фрунзенская улица, 8
9732	5327	6	Москва, Гранатный переулок, 6
10846	5328	вл. 24	Москва, Большой Афанасьевский переулок, 24
10687	5329	1	Москва, Гранатный переулок, 8
2720	5330	Корпус Б	Москва, улица Льва Толстого, 23/7кб
2721	5330	Корпус В	Москва, улица Льва Толстого, 23/7кв
2722	5330	Корпус Г	Москва, улица Льва Толстого, 23/7кГ
4743	5330	Корпус Д	Москва, улица Льва Толстого, 23/7кД
4744	5330	Корпус Е	Москва, улица Льва Толстого, 23/7кЕ
2723	5331	1	Москва, переулок Хилков, 1
2725	5332	7к1	Москва, Большая Татарская улица, 7к1
9877	5332	7к2	Москва, Большая Татарская улица, 7к2
9878	5332	7к3	Москва, Большая Татарская улица, 7к3
9879	5332	7к4	Москва, Большая Татарская улица, 7к4
2726	5334	26	Москва, Озерковская набережная, 26
10937	5335	Дом 7	Москва, 1-й Голутвинский переулок, 7
10600	5336	Остоженка 11	Москва, улица Остоженка, 11
10892	5337	Дом 15	Москва, Малая Никитская улица, 15
2728	5338	14С2	Москва, переулок Красина, 16с2
2729	5338	16С1	Москва, переулок Красина, 16с1
2731	5339	8	Москва, Нежинская улица, 8
2732	5339	3	Москва, Давыдковская улица, 3
2734	5340	Меркурий Тауэр	Москва, 1-й Красногвардейский проезд, 15
29606	5341	42с2	Москва, Комсомольский проспект, 42с2
10840	5343	8	Москва, Малый Каковинский переулок, 8
10841	5344	16/22	Москва, Кривоарбатский переулок, 16/22
10848	5345	Дом 17	Москва, Композиторская улица, 17
10856	5346	Дом 3	Москва, Большой Гнездниковский переулок, 3
10240	5347	1	Москва, Коробейников переулок, 1
6064	5348	Плотникоff	Москва, переулок Плотников, 1
10684	5349	стр.1	Московская область, Одинцовский район, Барвихинское сельское поселение, деревня Раздоры, коттеджный поселок Резиденция Рублёво, 26
10905	5350	Дом 17А	Москва, 1-й переулок Тружеников, 17А
9783	5351	Дом на Бурденко	Москва, улица Бурденко, 3
2735	5352	7-9СТР1	Москва, 3-й Кадашёвский переулок, 7-9с1
10598	5353	Cooper house	Москва, Бутиковский переулок, 3
10926	5354	Дом 5	Москва, Бутиковский переулок, 5
2736	5355	13	Москва, улица Пречистенка, 13
10928	5356	Дом 24	Москва, Смоленский бульвар, 24
10851	5358	Дом 8С2	Москва, Фурманный переулок, 8с2
10664	5361	Дом Академии Наук РАН	Москва, улица Косыгина, 2
2737	5367	21	Москва, улица Расплетина, 21
2738	5371	Дом 52А	Москва, Озерковская набережная, 52А
10845	5372	Арбатская усадьба	Москва, Трубниковский переулок, 4с2
10891	5373	Дом 45	Москва, Большая Никитская улица, 45
2739	5374	23К1	Москва, улица Шаболовка, 23к1
811736	5374	23К2	Москва, улица Шаболовка, 23к2
10224	5375	Воробьево	Москва, улица Косыгина, 13к1
2740	5376	40К1	Москва, Малая Филёвская улица, 40к1
10676	5377	Novel House	Москва, 3-й Кадашёвский переулок, 5с1
2741	5378	12	Москва, 2-я Фрунзенская улица, 12
10591	5379	9	Москва, улица Знаменка, 9с1
10901	5380	Дом 11	Москва, Леонтьевский переулок, 11
2742	5381	15	Москва, улица Удальцова, 15
2743	5381	23	Москва, улица Удальцова, 23
2744	5381	104	Москва, Ленинский проспект, 104
2745	5381	106К1	Москва, Ленинский проспект, 106К1
2746	5381	116	Москва, Ленинский проспект, 116
2747	5381	116К1	Москва, Ленинский проспект, 116К1
2748	5381	92	Москва, Ленинский проспект, 92
2749	5381	92К1	Москва, Ленинский проспект, 92К1
2750	5381	98	Москва, Ленинский проспект, 98
2751	5381	98К1	Москва, Ленинский проспект, 98К1
3708	5381	5к1	Москва, улица Удальцова, 5К1
3709	5381	128к1	Москва, Ленинский проспект, 128К1
3710	5381	19к1	Москва, улица Удальцова, 19К1
3711	5381	7к1	Москва, улица Удальцова, 7к1
3712	5381	5к2	Москва, улица Удальцова, 5К2
3713	5381	27	Москва, улица Удальцова, 27
3714	5381	3к14	Москва, улица Удальцова, 3К14
3715	5381	17к1	Москва, улица Удальцова, 17К1
3716	5381	1к1	Москва, улица Удальцова, 1к1
3717	5381	4к1	Москва, улица Лобачевского, 4к1
3718	5381	96	Москва, Ленинский проспект, 96
3719	5381	126	Москва, Ленинский проспект, 126
3720	5381	8	Москва, улица Лобачевского, 8
3721	5381	114	Москва, Ленинский проспект, 114
10656	5382	5	Москва, ул. 3-я Фрунзенская, владение 5
2752	5384	4	Москва, 2-й Казачий переулок, 4
2753	5384	4С1	Москва, 2-й Казачий переулок, 4с1
10944	5385	Дом 11	Москва, Лаврушинский переулок, 11к1
9780	5386	Империя Тауэр	Москва, Пресненская набережная, 6с2
2754	5387	Дом 69	Москва, Большая Грузинская улица, 69
2755	5388	13	Москва, Курсовой переулок, 13
10198	8771	1	Москва, Дмитровское шоссе, 90к2
10959	5389	Дом 24	Москва, Гагаринский переулок, 24
10129	5391	Сытинский	Москва, Богословский переулок, 12А
2758	5392	Дом 2с1	Москва, Усачёва улица, 2с1
10658	5393	Дом на Смоленской набережной	Москва, Малый Новопесковский переулок, 8
2759	5394	27	Москва, улица Новый Арбат, 27
10963	5395	Дом 20	Москва, Студенческая улица, 20
10907	5396	Дом 11	Москва, 2-й Зачатьевский переулок, 11
2760	5397	16	Москва, Еропкинский переулок, 16/23
10911	5398	Дом 19	Москва, 3-я Фрунзенская улица, 19
284	5399	Корпус 1	Московская область, Звенигород, проезд Ветеранов, 10к1
1791	5399	Корпус 2	Московская область, Звенигород, проезд Ветеранов, 10к2
1792	5399	Корпус 3	Московская область, Звенигород, проезд Ветеранов, 10к3
1793	5399	Корпус 4	Московская область, Звенигород, проезд Ветеранов, 10к4
2764	5400	5А	Московская область, Звенигород, улица Чехова, 5а
5378	5400	4	Московская область, Звенигород, улица Красная Гора, 4
2765	5402	1	Москва, Троицк, коттеджный поселок Изумрудный, 2-я Изумрудная улица, 1
2766	5402	5	Москва, Троицк, коттеджный поселок Изумрудный, 2-я Изумрудная улица, 5
2767	5402	62	Москва, Троицк, коттеджный поселок Изумрудный, 1-я Изумрудная улица, 8
2768	5402	1К1	Москва, Троицк, коттеджный поселок Изумрудный, 1-я Изумрудная улица, 1
10440	5404	3а	Московская область, Ивантеевка, Фабричный проезд, 3А
10439	5405	9	Московская область, Ивантеевка, Рощинская улица, 9
287	5406	Заводская 14	Московская область, Ивантеевка, Заводская улица, 14
288	5406	Оранжерейная 17	Московская область, Ивантеевка, Оранжерейная улица, 17
10228	5406	Заводская 10	Московская область, Ивантеевка, Заводская улица
38739	5406	Заводская 12	Московская область, Ивантеевка, Заводская улица, 12
289	5407	Дом 1	Московская область, Дмитров, Оборонная улица, 30
290	5407	Дом 2	Московская область, Дмитров, Оборонная улица, 29
39464	5409	1	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, улица Князей Романовых
39465	5409	2	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, улица Князей Романовых
39466	5409	3	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, 649
39467	5409	4	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, 659
39468	5409	5	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, 659
39469	5409	6	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, 659
39470	5409	7	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, 649
39471	5409	8	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, 649
39472	5409	9	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, 649
39473	5409	10	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, Державная улица
39475	5409	11	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, Державная улица
39476	5409	12	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, Державная улица
39478	5409	13	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, Державная улица
39480	5409	14	Московская область, городской округ Истра, коттеджный поселок Княжье озеро, Державная улица
294	5410	Дом №1	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
295	5410	Дом №2	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
296	5410	Дом №3	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
297	5410	Дом №4	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
298	5410	Дом №5	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
299	5410	Дом №6	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
300	5410	Дом №7	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
2914	5817	1	Москва, Сосновая аллея, 1
301	5410	Дом №8	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
6752	5410	Дом №9	Московская область, Солнечногорский район, деревня Брёхово, Пятницкое шоссе
6753	5410	Дом №10	Московская область, Солнечногорский район, деревня Брёхово, Пятницкое шоссе
6754	5410	Дом №12	Московская область, Солнечногорский район, деревня Брёхово, Пятницкое шоссе
6755	5410	Дом №13	Московская область, Солнечногорский район, деревня Брёхово, Пятницкое шоссе
6756	5410	Дом №11	Московская область, Солнечногорский район, деревня Брёхово, Пятницкое шоссе
6757	5410	Дом №27	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
21719	5410	Дом №18	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
21720	5410	Дом №19	Московская область, городской округ Солнечногорск, деревня Брёхово, Луговая улица
4621	5411	Дом №20	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 14
4625	5411	Дом №21	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 23
4626	5411	Дом №22	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 21
4627	5411	Дом №23	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 12
4628	5411	Дом №26	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 10
4629	5411	Дом №27	Московская область, городской округ Истра, деревня Чёрная, 19
4630	5411	Дом №29	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 17
4631	5411	Дом №32	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 8
4632	5411	Дом №33	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 15
4633	5411	Дом №34	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 13
4634	5411	Дом №36	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
4635	5411	Дом №37	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
4636	5411	Дом №39	Московская область, городской округ Истра, деревня Чёрная, Тенистая улица, 8
4637	5411	Дом №40	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 2
4638	5411	Дом №41	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 2к1
4639	5411	Дом №42	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 4к2
4640	5411	Дом №43	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 4
4641	5411	Дом №44	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 4к1
4642	5411	Дом №45	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 11
4643	5411	Дом №46	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 5
4644	5411	Дом №47	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 7
4645	5411	Дом №48	Московская область, городской округ Истра, деревня Чёрная, Тенистая улица, 4
4646	5411	Дом №49	Московская область, городской округ Истра, деревня Чёрная, Тенистая улица, 6
4647	5411	Дом №50	Московская область, городской округ Истра, деревня Чёрная, Тенистая улица, 2
10393	8817	Корпус А	Москва, улица Гришина
4648	5411	Дом №51	Московская область, городской округ Истра, деревня Чёрная, Широкая улица, 3
39640	5411	Дом №15	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
48262	5411	Дом №18	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
84908	5411	Дом №19	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
85459	5411	Дом №31	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 9к1
85460	5411	Дом №17	Московская область, Истра городской округ, д. Черная, улица Садовая
85462	5411	Дом №10	Московская область, Истра городской округ, д. Черная, улица Садовая
89856	5411	Дом №13	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
90511	5411	Дом №12	Московская область, Истра городской округ, д. Черная, улица Садовая
90512	5411	Дом №9	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
90513	5411	Дом №25	Московская область, Истра городской округ, д. Черная, улица Садовая
91878	5411	Дом №8	Московская область, городской округ Истра, деревня Чёрная, Садовая улица 18
91884	5411	Дом №11	Московская область, городской округ Истра, деревня Чёрная, Садовая улица
95232	5411	Дом №30	Московская область, Истра городской округ, д. Черная, улица Садовая
96224	5411	Дом №14	Московская область, городской округ Истра, деревня Чёрная, Садовая улица, 17к2
96301	5411	Дом №24	Московская область, Истра городской округ, д. Черная, улица Садовая
97032	5411	Дом № 34	Московская область, Истра городской округ, д. Черная, улица Садовая
97033	5411	Дом №35	Московская область, Истра городской округ, д. Черная, улица Садовая
11681	5413	1	Москва, поселок Первомайское, Центральная улица, 22
2770	5414	1	Московская область, Одинцовский район, село Перхушково, 216
4322	5414	2	Московская область, Одинцовский район, село Перхушково, 215
4323	5414	3	Московская область, Одинцовский район, село Перхушково, 216
314	5415	4к1	Московская область, городской округ Красногорск, деревня Путилково, Путилковское шоссе, 4к1
315	5415	4к2	Московская область, городской округ Красногорск, деревня Путилково, Путилковское шоссе, 4к2
2772	5416	Дом 12	Московская область, Красноармейск, Спортивная улица, 12
2774	5418	3Б	Московская область, Красногорск, Парковая улица, 3Б
2775	5419	69	Московская область, Щёлковский район, поселок городского типа Загорянский, улица Жданова, 69
338	5425	Корпус 1	Московская область, городской округ Котельники, жилой комплекс Белые Росы, к1
339	5425	Корпус 2	Московская область, городской округ Котельники, жилой комплекс Белые Росы, к2
340	5425	Корпус 6	Московская область, Котельники, Сосновая улица, 2к4
341	5425	Корпус 7	Московская область, Котельники, Сосновая улица, 2к5
2779	5426	111К1	Москва, Ленинский проспект, 111
10653	5427	61	Московская область, Одинцовский район, деревня Жуковка, 62
6700	5430	Дом 2к2	Москва, улица Авиаконструктора Сухого, 2к2
3965	5455	Особняк 1	Москва, Пречистенская набережная, 5/7
27258	5455	Особняк 2	Москва, Пречистенская набережная, 5/7
439	5487	Корпус 1	Москва, Электролитный проезд, 16к1
440	5487	Корпус 2	Москва, Электролитный проезд, 16к2
441	5487	Корпус 3	Москва, Электролитный проезд, 16к3
442	5487	Корпус 4	Москва, Электролитный проезд, 16к4
2787	5488	12К6	Москва, улица Твардовского, 12к2
2788	5488	12К7	Москва, улица Твардовского, 12к3
47094	5488	4	Москва, улица Твардовского, 12к1
47095	5488	5	Москва, улица Твардовского, 12
445	5489	Корпус 1А	Москва, Береговой проезд, 5к1
446	5489	Корпус 1Б	Москва, Береговой проезд, 5с25
447	5489	Корпус 2А	Москва, Береговой проезд, 5к2
448	5489	Корпус 2Б	Москва, Береговой проезд, 5к2
449	5489	Корпус 2В	Москва, Береговой проезд, 5к2
450	5489	Корпус 3	Москва, Береговой проезд, 5к3
2789	5489	1	Москва, Береговой проезд, 5Ак1
2790	5489	2	Москва, Береговой проезд, 5Ак2
2791	5489	3	Москва, Береговой проезд, 5Ак3
9522	5489	4	Москва, Береговой проезд, 5Ак4
9523	5489	5	Москва, Береговой проезд, 5Ак5
9524	5489	6	Москва, Береговой проезд, 5Ак6
9525	5489	7	Москва, Заречная улица
3973	5494	196 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 196
10782	5494	174 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 174
10783	5494	193 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 193
10786	5494	148 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, Десятинная улица, 8
12163	5494	140 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 140
86521	5494	10 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево
17103	5494	154 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 154
17497	5494	202 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 202
18573	5494	164 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 164
19591	5494	165 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 165
19940	5494	197 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 197
39450	5494	180 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 180
40269	5494	177 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 177
40270	5494	141 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, Десятинная улица, 2к2
40271	5494	142 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, Десятинная улица, 2к3
40507	5494	143 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, Десятинная улица, 4
41102	5494	145 (Кленовый)	Москва, поселение Новофёдоровское, улица Генерала Донскова, 4
41132	5494	139 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 139
41969	5494	144 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, Десятинная улица, 6
615173	107161	Корпус 1	Москва, Илимская улица
42428	5494	146 (Кленовый)	Москва, поселение Новофёдоровское, улица Генерала Донскова, 6
42455	5494	149 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 149
42456	5494	182 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 182
43952	5494	183 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 183
45706	5494	184 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 184
49617	5494	185 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 185
49619	5494	186 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 186
51109	5494	194 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 194
78747	5494	195 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 195
80189	5494	199 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 199
80738	5494	25 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
81943	5494	33 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
82569	5494	34 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
82573	5494	198 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 198
83107	5494	206 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 206
83383	5494	24 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
84030	5494	192 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 192
84093	5494	31 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
84094	5494	5 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
84120	5494	6 (Сиреневый)	Москва, Новофедоровское поселение, д. Зверево, Эко-район Борисоглебское ЖК
84614	5494	7 (Сиреневый)	Москва, Новофедоровское поселение, д. Зверево, Эко-район Борисоглебское ЖК
84619	5494	8 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево
86339	5494	9 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево
88141	5494	181 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 181
88302	5494	187 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 187
88304	5494	188 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 187
89096	5494	189 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 189
90624	5494	190 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 190
91124	5494	191 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское 191
91125	5494	170 (Кленовый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Эко-район Борисоглебское, 170
91348	5494	11 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91349	5494	12 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91350	5494	13 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91351	5494	14 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91352	5494	15 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91353	5494	16 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91354	5494	18 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91355	5494	19 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91356	5494	20 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91357	5494	35 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91358	5494	21 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91359	5494	27 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91360	5494	28 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
91361	5494	26 (Сиреневый)	Москва, поселение Новофёдоровское, улица Генерала Донскова
91362	5494	23 (Сиреневый)	Москва, поселение Новофёдоровское, улица Генерала Донскова
91363	5494	22 (Сиреневый)	Москва, поселение Новофёдоровское, улица Генерала Донскова
91365	5494	17 (Сиреневый)	Москва, поселение Новофёдоровское, улица Генерала Донскова 17
91366	5494	32 (Сиреневый)	Москва, поселение Новофёдоровское, деревня Зверево, жилой комплекс Борисоглебское
